w3_urban,w3_hhid,exp_total,hh_size,dw_hh,hh_weight,housing_wgt,food_wgt,intox_wgt,entsprt_wgt,comm_wgt,clothing_wgt,hhitems_wgt,health_wgt,educ_wgt,trans_wgt,ptrans_wgt,misc_wgt,w3_african,w3_coloured,w3_indas,w3_white,ew_hh,pers_inc_d,pers_inc_e,hrslstwk,hrslstwk_e,hrslstwk_d,cluster,wage_e,wage_d,pers_inc_hh,w3_ruralform,w3_tribal,w3_urbaninf,w3_province,w3_gc_dc,w3_h_rntpay,w3_h_ownmn,food,w3_h_nfcigspn,w3_h_nfalcspn,w3_h_nfentspn,w3_h_nfsprspn,w3_h_nfperspn,w3_h_nfjewspn,w3_h_nftrpspn,w3_h_nfcelspn,w3_h_nftelspn,w3_h_nfnetspn,w3_h_nflotspn,w3_h_nfcerspn,w3_h_nfcarspn,w3_h_nfpetrspn,ptrans,w3_h_nfwatspn,w3_h_nfelespn,w3_h_nfenespn,w3_h_nfmunspn,w3_h_nflevspn,w3_h_nfinsfspn,w3_h_nfinseduspn,w3_h_nfinslspn,w3_h_nfinsshspn,w3_h_nfmedaidspn,w3_h_nfkitspn,w3_h_nfdwlspn,w3_h_nfbedspn,w3_h_nfmatspn,w3_h_nfhpspn,w3_h_nffrnspn,w3_h_nfclthspn,w3_h_nfclthaspn,w3_h_nfclthmspn,w3_h_nfdocspn,w3_h_nfhspspn,w3_h_nfmedspn,w3_h_nftradspn,w3_h_nfhomspn,w3_h_nfschfeespn,w3_h_nfschstatspn,w3_h_nfschunispn,w3_h_nfschospn,w3_h_nfwshspn,w3_h_nfchldspn,w3_h_nfrelspn,w3_h_nfdomspn,w3_h_nfpetsspn,w3_h_nfswimspn,w3_h_nftoysspn,w3_h_nfgftsspn,w3_h_nflobspn,w3_h_nfinctaxspn,w3_h_tinc,w3_h_tinc_cat,w3_hhgeo,w3_h_fdtot_cat,w3_h_refrem,w3_h_sub,deathill_neg,stock_neg,income_neg,other_neg,dest_neg,pers_inc_d_avg,pers_inc_e_avg,hrslstwk_dom_avg,dw_count,ew_count,housing,intox,entsprt,comm,clothing,hhitems,health,educ,trans,misc,sole_provider_d,pop_g1,pop_g2,pop_g3,pop_g4,pop_g5,dom_employ_hh,fweight,dw_emp,joburg_ct_u,pret_ct_u,pret_jo_u,foodflag,exp_k,food_inf,intox_inf,clothing_inf,housing_inf,hhitems_inf,health_inf,trans_inf,ptrans_inf,comm_inf,entsprt_inf,educ_inf,misc_inf,food_infwgt,intox_infwgt,clothing_infwgt,housing_infwgt,hhitems_infwgt,health_infwgt,trans_infwgt,ptrans_infwgt,comm_infwgt,entsprt_infwgt,educ_infwgt,misc_infwgt,hh_inflation,minwage_change,inf_diff,inf_diff_cat
1,303433,1715,5,0,2050.314209,0.058309,0.2915452,0,0.1545189,0,0.2915452,0.058309,0,0,0,0,0.1457726,5,0,0,0,1,0,700,30,30,0,2047,5.388761,,700,0,0,0,2. Eastern Cape,275. Nelson Mandela Metropolitan Municipality,,,500,,,265,,100,,,,,,,,,,,40,40,20,,,,,,,,,,,,,,,500,,,,,,,,,,,50,120,50,,30,,,,,,1500,,3. Urban Formal,,1,1,0,0,1,0,0,,700,,0,2050.314,100,0,265,0,500,100,0,0,0,250,,1,0,0,0,0,1,2050,DW Employer,,,,0,1.715,0.088,0.052,0.054,0.057,0.037,0.046,0.095,0.065,-0.005,0.027,0.087,0.068,0.025656,0,0.0157434,0.0033236,0.0021574,0,0,0,0,0.004172,0,0.0099125,0.060965,0.076,0.015035,>=1%
0,303436,1430,12,1,404.5067444,0.2097902,0.4195804,0,0,0.1048951,0,0.041958,0,0,0,0,0.2237762,12,0,0,0,1,1400,4069,135,135,45,8004,6.96091,7.185014,4069,1,0,0,8. Mpumalanga,30. Govan Mbeki Municipality,,,600,,,,,60,,,150,,,,,,,,,,300,,,150,,100,,,,,,,,,,,,,,,,,,,,,70,,,,,,,,,,3000,,1. Rural Formal,,0,0,0,0,0,0,0,1400,1356.333,,404.5067,1213.52,300,0,0,150,0,60,0,0,0,320,0,1,0,0,0,0,1,404,DW Household,,,,0,1.43,0.088,0.052,0.054,0.057,0.037,0.046,0.095,0.065,-0.005,0.027,0.087,0.068,0.0369231,0,0,0.011958,0.0015524,0,0,0,-0.0005245,0,0,0.0152168,0.0651259,0.076,0.0108741,>=1%
1,303456,1621,5,1,312.688385,0.2350401,0.4935225,0,0,0.0308452,0,0,0,0,0,0.1480568,0.0925355,5,0,0,0,1,1000,1000,48,48,48,5055,4.811393,4.811393,1000,0,0,0,5. KwaZulu-Natal,28. Uthungulu District Municipality,,,800,,,,,,,,50,,,,,,,240,166,200,15,,,100,,,,,,,,,,,,,,,,,,,,,,,50,,,,,,,,,,2480,,3. Urban Formal,,0,1,0,0,0,0,0,1000,1000,,312.6884,312.6884,381,0,0,50,0,0,0,0,0,150,1,1,0,0,0,0,1,312,DW Household,,,,0,1.621,0.088,0.052,0.054,0.057,0.037,0.046,0.095,0.065,-0.005,0.027,0.087,0.068,0.04343,0,0,0.0133973,0,0,0,0.0096237,-0.0001542,0,0,0.0062924,0.0725891,0.076,0.0034109,>=0% & <0.5%
1,303467,4520,4,1,347.0122375,0.0221239,0.2212389,0.0663717,0,0.0221239,0,0.6415929,0,0,0,0,0.0265487,4,0,0,0,1,1326,1326,38,38,38,5036,8.05883,8.05883,1326,0,0,0,5. KwaZulu-Natal,25. Amajuba District Municipality,,,1000,100,200,,,150,,,100,,,,,,,,,100,,,,70,,,,,,,2750,,,,,,,,,,,,,,,,50,,,,,,,,,,3000,,3. Urban Formal,,0,0,0,0,0,0,0,1326,1326,,347.0122,347.0122,100,300,0,100,0,2900,0,0,0,120,1,1,0,0,0,0,1,347,DW Household,,,,0,4.52,0.088,0.052,0.054,0.057,0.037,0.046,0.095,0.065,-0.005,0.027,0.087,0.068,0.019469,0.0034513,0,0.0012611,0.0237389,0,0,0,-0.0001106,0,0,0.0018053,0.049615,0.076,0.026385,>=1%
0,303470,5180,2,1,1288.625854,0.2200772,0.1930502,0,0,0.0772201,0.2316602,0.0733591,0.0096525,0,0,0.1274131,0.0675676,2,0,0,0,1,2376,2376,55,55,55,9032,9.976905,9.976905,2376,1,0,0,7. Gauteng,82. Metsweding District Municipality,,,1000,,,,,300,,,400,,,,,,,660,,,1140,,,180,,,,,,80,,,,,1200,,,,,50,,,,,,,120,50,,,,,,,,,7000,,1. Rural Formal,,1,0,1,0,0,0,0,2376,2376,,1288.626,1288.626,1140,0,0,400,1200,380,50,0,0,350,1,1,0,0,0,0,1,1288,DW Household,,,,0,5.18,0.088,0.052,0.054,0.057,0.037,0.046,0.095,0.065,-0.005,0.027,0.087,0.068,0.0169884,0,0.0125097,0.0125444,0.0027143,0.000444,0,0.0082819,-0.0003861,0,0,0.0045946,0.0576911,0.076,0.0183089,>=1%
0,303475,1712,3,1,310.2182312,0,0.2920561,0.4088785,0.1448598,0.1168224,0,0,0,0,0,0,0.0373832,0,3,0,0,1,700,700,90,45,45,1020,3.592507,3.592507,1900,1,0,0,1. Western Cape,3. Overberg District Municipality,,,500,500,200,248,,,,,200,,,,,,,,,,,,,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000,,1. Rural Formal,,0,0,1,0,0,0,0,700,700,,310.2182,310.2182,0,700,248,200,0,0,0,0,0,64,0,0,1,0,0,0,1,310,DW Household,,,,0,1.712,0.088,0.052,0.054,0.057,0.037,0.046,0.095,0.065,-0.005,0.027,0.087,0.068,0.0257009,0.0212617,0,0,0,0,0,0,-0.0005841,0.0039112,0,0.0025421,0.0528318,0.076,0.0231682,>=1%
1,303487,9876,6,1,286.6401062,0.1144188,0.2025111,0.1403402,0.0253139,0.0212637,0.0202511,0.0506278,0.0050628,0.27339,0,0,0.1468206,6,0,0,0,1,2000,2000,45,45,45,8009,10.26431,10.26431,2000,0,0,0,8. Mpumalanga,30. Govan Mbeki Municipality,400,,2000,186,1200,250,,500,,,90,,120,,,,,,100,250,80,300,,250,,,,,,,,,,,,200,,,,,50,,2400,,,300,400,800,,,,,,,,,12000,,3. Urban Formal,,1,0,1,0,1,0,1,2000,2000,,286.6401,286.6401,1130,1386,250,210,200,500,50,2700,0,1450,1,1,0,0,0,0,1,286,DW Household,,,,0,9.876,0.088,0.052,0.054,0.057,0.037,0.046,0.095,0.065,-0.005,0.027,0.087,0.068,0.017821,0.0072977,0.0010936,0.0065219,0.0018732,0.0002329,0,0,-0.0001063,0.0006835,0.0237849,0.0099838,0.0691861,0.076,0.0068139,>=0.5% & <1%
0,303518,9735,8,1,761.2025146,0.0051361,0.1540832,0.0256805,0,0.0190036,0.2054443,0.4622496,0.0082178,0.0308166,0,0.0493066,0.0400616,0,8,0,0,1,1170,2545,17,17,8,1016,34.52977,33.77598,2545,1,0,0,1. Western Cape,2. Boland District Municipality,50,,1500,150,100,,,200,,,25,160,,,,,,480,,,,,,140,,,,,,,300,,4000,,2000,,,,,80,,,,,,300,200,,,,50,,,,,,4100,,1. Rural Formal,,1,0,0,0,0,0,0,1170,1272.5,,761.2025,1522.405,50,250,0,185,2000,4500,80,300,0,390,0,0,1,0,0,0,1,761,DW Household,,,,0,9.735,0.088,0.052,0.054,0.057,0.037,0.046,0.095,0.065,-0.005,0.027,0.087,0.068,0.0135593,0.0013354,0.011094,0.0002928,0.0171032,0.000378,0,0.0032049,-0.000095,0,0.002681,0.0027242,0.0522779,0.076,0.0237221,>=1%
0,303529,5521,17,0,5223.765137,0.0001811,0.2716899,0.0452817,0,0.027169,0.0452817,0.054338,0,0.3622532,0,0.108676,0.0851295,17,0,0,0,1,0,2300,108,56,0,5080,9.485318,,5600,0,0,1,5. KwaZulu-Natal,572. Ethekwini Municipality,,,1500,,250,,,300,,,150,,,,,,,600,,1,,,,,,,,,,,,,,,,250,,,,,,,,,2000,,250,120,100,,,,,,,,6500,,4. Urban Informal,,1,0,0,0,0,0,0,,2300,,0,5223.765,1,250,0,150,250,300,0,2000,0,470,,1,0,0,0,0,1,5223,DW Employer,,,,0,5.521,0.088,0.052,0.054,0.057,0.037,0.046,0.095,0.065,-0.005,0.027,0.087,0.068,0.0239087,0.0023546,0.0024452,0.0000103,0.0020105,0,0,0.0070639,-0.0001358,0,0.031516,0.0057888,0.0749623,0.076,0.0010377,>=0% & <0.5%
1,303530,1320,1,1,1184.467651,0.3787879,0.2272727,0,0.1060606,0.0378788,0,0.1515152,0,0,0,0.0984849,0,1,0,0,0,1,2380,2380,45,45,45,8003,12.21452,12.21452,2380,0,0,0,7. Gauteng,773. Ekurhuleni Metropolitan Municipality,500,,300,,,,,200,,,50,,,,140,,,130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,,3. Urban Formal,,1,0,0,0,1,0,0,2380,2380,,1184.468,1184.468,500,0,140,50,0,200,0,0,0,0,1,1,0,0,0,0,1,1184,DW Household,,,,0,1.32,0.088,0.052,0.054,0.057,0.037,0.046,0.095,0.065,-0.005,0.027,0.087,0.068,0.02,0,0,0.0215909,0.0056061,0,0,0.0064015,-0.0001894,0.0028636,0,0,0.0562727,0.076,0.0197273,>=1%
0,303532,404,1,1,2244.642334,0.2648515,0.4950495,0,0,0,0,0,0,0,0,0,0.240099,1,0,0,0,1,1570,1570,8,8,8,2052,45.32333,45.32333,1570,0,0,1,2. Eastern Cape,275. Nelson Mandela Metropolitan Municipality,,,200,,,,,,,,,,,,,,,,57,50,,,,,,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2150,,4. Urban Informal,,1,1,0,0,0,0,0,1570,1570,,2244.642,2244.642,107,0,0,0,0,0,0,0,0,97,1,1,0,0,0,0,1,2244,DW Household,,,,0,0.404,0.088,0.052,0.054,0.057,0.037,0.046,0.095,0.065,-0.005,0.027,0.087,0.068,0.0435644,0,0,0.0150965,0,0,0,0,0,0,0,0.0163267,0.0749876,0.076,0.0010124,>=0% & <0.5%
1,303539,4215,8,1,2420.545898,0.3274021,0.3558719,0,0,0.0498221,0,0.0711744,0,0.0711744,0,0,0.1245552,0,8,0,0,1,1972,4961,152,100,45,5015,11.33576,10.12061,8005,0,0,0,5. KwaZulu-Natal,22. Umgungundlovu District Municipality,,,1500,,,,,300,,,210,,,,,,,,500,880,,,,150,,,,,,,,,,,,,,,,,,,,,,300,100,275,,,,,,,,,6800,,3. Urban Formal,,0,0,0,0,1,0,0,1972,2480.5,,2420.546,4841.092,1380,0,0,210,0,300,0,300,0,525,0,0,1,0,0,0,1,2420,DW Household,,,,0,4.215,0.088,0.052,0.054,0.057,0.037,0.046,0.095,0.065,-0.005,0.027,0.087,0.068,0.0313167,0,0,0.0186619,0.0026335,0,0,0,-0.0002491,0,0.0061922,0.0084698,0.0670249,0.076,0.0089751,>=0.5% & <1%
1,303540,920,7,1,714.1520386,0.0543478,0.4347826,0.1086956,0,0.0326087,0,0,0,0.0652174,0,0,0.3043478,7,0,0,0,1,1200,1200,100,50,50,3024,5.542725,5.542725,2400,0,0,0,3. Northern Cape,9. Frances Baard District Municipality,,,400,,100,,,,,,30,,,,,,,,,50,,,,,,240,,,,,,,,,,,,,,,,,,,60,,40,,,,,,,,,,2500,,3. Urban Formal,,1,1,0,0,0,0,0,1200,1200,,714.152,714.152,50,100,0,30,0,0,0,60,0,280,0,1,0,0,0,0,1,714,DW Household,,,,0,0.92,0.088,0.052,0.054,0.057,0.037,0.046,0.095,0.065,-0.005,0.027,0.087,0.068,0.0382609,0.0056522,0,0.0030978,0,0,0,0,-0.000163,0,0.0056739,0.0206957,0.0732174,0.076,0.0027826,>=0% & <0.5%
0,303571,1865,18,1,277.7079163,0.0268097,0.2680965,0.0831099,0,0,0.0375335,0.4289544,0,0,0.1072386,0,0.0482574,18,0,0,0,1,1020,1020,116,116,116,5039,2.03074,2.03074,1020,1,0,0,5. KwaZulu-Natal,25. Amajuba District Municipality,,,500,90,65,,,,,,,,,,,,200,,,,50,,,,,90,,,,,800,,,,70,,,,,,,,,,,,,,,,,,,,,,,2,1. Rural Formal,,0,0,0,0,0,0,0,510,510,58,555.4158,555.4158,50,155,0,0,70,800,0,0,200,90,1,1,0,0,0,0,1,277,DW Household,,,,0,1.865,0.088,0.052,0.054,0.057,0.037,0.046,0.095,0.065,-0.005,0.027,0.087,0.068,0.0235925,0.0043217,0.0020268,0.0015282,0.0158713,0,0.0101877,0,0,0,0,0.0032815,0.0608096,0.076,0.0151903,>=1%
0,303584,1280,3,0,298.7931213,0.03125,0.46875,0.109375,0,0.078125,0,0,0,0,0,0,0.3125,0,3,0,0,1,0,1630,45,45,0,3012,8.365409,,1630,1,0,0,3. Northern Cape,7. Karoo District Municipality,,,600,140,,,,,,,100,,,50,,,,,,,40,,,150,,,,,,,,,,,,,,,,,,,,,,,100,,,,100,,,,,,1930,,1. Rural Formal,,0,0,0,0,0,0,0,,1630,,0,298.7931,40,140,0,100,0,0,0,0,0,400,,0,1,0,0,0,1,298,DW Employer,,,,0,1.28,0.088,0.052,0.054,0.057,0.037,0.046,0.095,0.065,-0.005,0.027,0.087,0.068,0.04125,0.0056875,0,0.0017813,0,0,0,0,-0.0003906,0,0,0.02125,0.0695781,0.076,0.0064219,>=0.5% & <1%
0,303589,1235,3,1,7719.723145,0.097166,0.8097166,0.0566802,0,0,0,0.0121457,0,0,0,0,0.0242915,3,0,0,0,1,2700,2700,74,74,74,7029,8.407277,8.407277,2700,0,0,1,7. Gauteng,774. City Of Johannesburg Metropolitan Municipality,,,1000,20,50,,,15,,,,,,,,,,,,120,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,,,900,,4. Urban Informal,,1,0,0,0,0,0,0,1350,1350,37,15439.45,15439.45,120,70,0,0,0,15,0,0,0,30,1,1,0,0,0,0,1,7719,DW Household,1,,2,1,1.235,0.088,0.052,0.054,0.057,0.037,0.046,0.095,0.065,-0.005,0.027,0.087,0.068,0.0712551,0.0029474,0,0.0055385,0.0004494,0,0,0,0,0,0,0.0016518,0.0818421,0.076,-0.0058421,< 0%
1,303595,2780,7,0,172.5786591,0.1510791,0.5395684,0.1510791,0,0,0,0.0899281,0,0,0,0,0.0683453,0,7,0,0,1,0,1680,48,48,0,3011,8.083141,,1680,0,0,0,3. Northern Cape,7. Karoo District Municipality,250,,1500,120,300,,,250,,,,,,160,,,,,70,100,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,,,2520,,3. Urban Formal,,1,1,0,0,0,0,0,,1680,,0,172.5787,420,420,0,0,0,250,0,0,0,190,,0,1,0,0,0,1,172,DW Employer,,,,1,2.78,0.088,0.052,0.054,0.057,0.037,0.046,0.095,0.065,-0.005,0.027,0.087,0.068,0.047482,0.0078561,0,0.0086115,0.0033273,0,0,0,0,0,0,0.0046475,0.0719245,0.076,0.0040755,>=0% & <0.5%
1,303601,5560,6,0,169.0110626,0.1888489,0.2697842,0.0629496,0.0269784,0.0539568,0.1258993,0.044964,0,0,0.1348921,0,0.0917266,0,6,0,0,1,0,4500,45,45,0,1001,23.09469,,4500,0,0,0,1. Western Cape,1. West Coast District Municipality,,,1500,200,150,150,,250,,,250,50,,,,,750,,150,600,,300,,80,,150,,,,,,,,,700,,,,,,,,,,,,150,,50,,80,,,,,,7500,,3. Urban Formal,,0,0,0,0,0,0,0,,4500,,0,169.0111,1050,350,150,300,700,250,0,0,750,510,,0,1,0,0,0,1,169,DW Employer,,,,0,5.56,0.088,0.052,0.054,0.057,0.037,0.046,0.095,0.065,-0.005,0.027,0.087,0.068,0.023741,0.0032734,0.0067986,0.0107644,0.0016637,0,0.0128147,0,-0.0002698,0.0007284,0,0.0062374,0.0657518,0.076,0.0102482,>=1%
1,303614,965,3,0,193.0948639,0.1036269,0.6217617,0.1865285,0,0.0518135,0,0,0,0,0,0,0.0362694,1,2,0,0,1,0,2700,43,43,0,3006,14.50132,,2700,0,0,0,3. Northern Cape,6. Namakwa District Municipality,,,600,100,80,,,,,,50,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,35,,,,,,,,,,2728,,3. Urban Formal,,1,0,1,0,0,0,0,,2700,,0,193.0949,100,180,0,50,0,0,0,0,0,35,,0,0,0,0,1,1,193,DW Employer,,,,1,0.965,0.088,0.052,0.054,0.057,0.037,0.046,0.095,0.065,-0.005,0.027,0.087,0.068,0.054715,0.0096995,0,0.0059067,0,0,0,0,-0.0002591,0,0,0.0024663,0.0725285,0.076,0.0034715,>=0% & <0.5%
0,303638,1850,1,0,17507.76758,0.1351351,0.8108108,0,0,0,0,0.0540541,0,0,0,0,0,1,0,0,0,1,0,500,,0,0,7029,,,500,0,0,1,7. Gauteng,774. City Of Johannesburg Metropolitan Municipality,,,1500,,,,,100,,,,,,,,,,,100,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000,,4. Urban Informal,,1,0,0,0,0,0,0,,500,,0,17507.77,250,0,0,0,0,100,0,0,0,0,,1,0,0,0,0,1,17507,DW Employer,1,,2,1,1.85,0.088,0.052,0.054,0.057,0.037,0.046,0.095,0.065,-0.005,0.027,0.087,0.068,0.0713513,0,0,0.0077027,0.002,0,0,0,0,0,0,0,0.081054,0.076,-0.005054,< 0%
1,303655,709,1,1,3793.679932,0,0.493653,0,0,0.0409027,0,0,0,0,0,0.2820874,0.1833568,1,0,0,0,1,1100,1100,50,50,50,5052,5.080832,5.080832,1100,0,0,0,5. KwaZulu-Natal,26. Zululand District Municipality,,,350,,,,,,,,29,,,,,,,200,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,,,1100,,3. Urban Formal,,1,0,0,0,0,0,0,1100,1100,,3793.68,3793.68,0,0,0,29,0,0,0,0,0,130,1,1,0,0,0,0,1,3793,DW Household,,,,0,0.709,0.088,0.052,0.054,0.057,0.037,0.046,0.095,0.065,-0.005,0.027,0.087,0.068,0.0434415,0,0,0,0,0,0,0.0183357,-0.0002045,0,0,0.0124683,0.0740409,0.076,0.0019591,>=0% & <0.5%
0,303657,3270,9,1,155.2397156,0.1620795,0.6116208,0,0,0.0611621,0,0,0,0,0,0,0.1651376,9,0,0,0,1,1200,1200,40,40,40,5012,6.928406,6.928406,1200,0,1,0,5. KwaZulu-Natal,22. Umgungundlovu District Municipality,,,2000,,,,,,,,200,,,,,,,,80,350,100,,,240,,,,,,,,,,,,,,,,,,,,,,,300,,,,,,,,,,5800,,2. Tribal Authority Areas,,0,0,0,0,0,0,0,1200,1200,,155.2397,155.2397,530,0,0,200,0,0,0,0,0,540,1,1,0,0,0,0,1,155,DW Household,,,,1,3.27,0.088,0.052,0.054,0.057,0.037,0.046,0.095,0.065,-0.005,0.027,0.087,0.068,0.0538226,0,0,0.0092385,0,0,0,0,-0.0003058,0,0,0.0112294,0.0739847,0.076,0.0020153,>=0% & <0.5%
1,303663,6345,7,1,215.2577362,0.1118991,0.3782506,0.252167,0,0.0315209,0.0472813,0.0441292,0,0,0,0,0.1347518,0,7,0,0,1,7200,7200,135,135,135,1001,12.31717,12.31717,7200,0,0,0,1. Western Cape,1. West Coast District Municipality,,,2400,1600,,,,280,,,200,,,,,,,,150,560,,,,35,,,,480,,,,,,,300,,,,,,,,,,,,150,,190,,,,,,,,11760,,3. Urban Formal,,0,0,0,0,0,0,0,2400,2400,45,645.7732,645.7732,710,1600,0,200,300,280,0,0,0,855,1,0,1,0,0,0,1,215,DW Household,,,,0,6.345,0.088,0.052,0.054,0.057,0.037,0.046,0.095,0.065,-0.005,0.027,0.087,0.068,0.0332861,0.0131127,0.0025532,0.0063783,0.0016328,0,0,0,-0.0001576,0,0,0.0091631,0.0659685,0.076,0.0100315,>=1%
1,303666,3400,1,0,3830.598877,0.1176471,0.8823529,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,600,10,10,0,2034,13.85681,,600,0,0,0,5. KwaZulu-Natal,572. Ethekwini Municipality,400,,3000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,,3. Urban Formal,,0,0,0,0,0,0,0,,600,,0,3830.599,400,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,1,3830,DW Employer,,,,1,3.4,0.088,0.052,0.054,0.057,0.037,0.046,0.095,0.065,-0.005,0.027,0.087,0.068,0.0776471,0,0,0.0067059,0,0,0,0,0,0,0,0,0.0843529,0.076,-0.0083529,< 0%
1,303671,1005,2,1,799.696106,0.0298507,0.4975124,0,0,0.0298507,0,0.1492537,0,0,0,0,0.2935323,2,0,0,0,1,1200,1200,15,15,15,1011,18.47575,18.47575,1200,0,0,0,1. Western Cape,2. Boland District Municipality,,,500,,,,,150,,,30,,,,,,,,,30,,,,50,,,,,,,,,,,,,,,,,,,,,,,25,200,20,,,,,,,,,1,3. Urban Formal,,1,0,1,0,0,0,0,1200,1200,,799.6961,799.6961,30,0,0,30,0,150,0,0,0,295,1,1,0,0,0,0,1,799,DW Household,,,,0,1.005,0.088,0.052,0.054,0.057,0.037,0.046,0.095,0.065,-0.005,0.027,0.087,0.068,0.0437811,0,0,0.0017015,0.0055224,0,0,0,-0.0001493,0,0,0.0199602,0.0708159,0.076,0.0051841,>=0.5% & <1%
0,303673,3252,7,1,98.90705872,0.3228782,0.1845018,0,0,0.0307503,0.0922509,0.0276753,0,0,0,0.2635301,0.0784133,7,0,0,0,1,3000,3000,40,40,40,2030,17.32102,17.32102,3000,0,0,1,1. Western Cape,171. City Of Cape Town Metropolitan Municipality,,,600,,,,,90,,,100,,,,,,,857,50,1000,,,,205,,,,,,,,,,,,300,,,,,,,,,,,50,,,,,,,,,,5640,,4. Urban Informal,,1,1,0,0,0,0,0,3000,3000,,98.90706,98.90706,1050,0,0,100,300,90,0,0,0,255,1,1,0,0,0,0,1,98,DW Household,2,2,,0,3.252,0.088,0.052,0.054,0.057,0.037,0.046,0.095,0.065,-0.005,0.027,0.087,0.068,0.0162362,0,0.0049815,0.0184041,0.001024,0,0,0.0171295,-0.0001538,0,0,0.0053321,0.0629536,0.076,0.0130464,>=1%
1,303690,830,1,0,1833.872192,0.1987952,0.4216867,0.2831325,0,0,0,0,0,0,0,0,0.0963855,0,1,0,0,1,0,1280,45,45,0,1049,6.569156,,1280,0,0,0,1. Western Cape,4. Eden District Municipality,,,350,35,200,,,,,,,,,,,,,,65,100,,,,30,,,,,,,,,,,,,,,,,,,,,,,50,,,,,,,,,,1300,,3. Urban Formal,,1,0,0,0,0,0,0,,1280,,0,1833.872,165,235,0,0,0,0,0,0,0,80,,0,1,0,0,0,1,1833,DW Employer,,,,0,0.83,0.088,0.052,0.054,0.057,0.037,0.046,0.095,0.065,-0.005,0.027,0.087,0.068,0.0371084,0.0147229,0,0.0113313,0,0,0,0,0,0,0,0.0065542,0.0697169,0.076,0.0062831,>=0.5% & <1%
0,303691,1630,2,1,908.5163574,0.0613497,0.2453988,0.1042945,0,0.0429448,0,0.3067485,0.0030675,0.1226994,0,0.0368098,0.0766871,1,1,0,0,1,1400,2800,95,95,48,6030,6.80761,6.735951,2800,1,0,0,3. Northern Cape,8. Siyanda District Municipality,50,,400,100,70,,,,,,70,,,,,,,60,,50,,,,65,,,,,,,,,500,,,,,,,5,,,,,200,,60,,,,,,,,,,3120,,1. Rural Formal,,1,0,0,0,0,0,0,1400,1400,,908.5164,1817.033,100,170,0,70,0,500,5,200,0,125,0,0,0,0,0,1,1,908,DW Household,,,,0,1.63,0.088,0.052,0.054,0.057,0.037,0.046,0.095,0.065,-0.005,0.027,0.087,0.068,0.0215951,0.0054233,0,0.0034969,0.0113497,0.0001411,0,0.0023926,-0.0002147,0,0.0106748,0.0052147,0.0600736,0.076,0.0159264,>=1%
1,303694,8005,6,0,1245.98877,0.1873829,0.1249219,0,0.0749532,0.0124922,0,0,0,0,0.4122424,0.062461,0.1255465,6,0,0,0,1,0,6000,80,40,0,8001,34.64203,,15000,0,0,0,8. Mpumalanga,30. Govan Mbeki Municipality,,,1000,,,600,,,,,100,,,,,2500,800,500,300,1200,,,,60,,45,300,,,,,,,,,,,,,,,,,,,,100,500,,,,,,,,,12000,,3. Urban Formal,,1,0,0,0,0,0,0,,6000,,0,1245.989,1500,0,600,100,0,0,0,0,3300,1005,,1,0,0,0,0,1,1245,DW Employer,,,,0,8.005,0.088,0.052,0.054,0.057,0.037,0.046,0.095,0.065,-0.005,0.027,0.087,0.068,0.0109931,0,0,0.0106808,0,0,0.039163,0.00406,-0.0000625,0.0020237,0,0.0085372,0.0753954,0.076,0.0006046,>=0% & <0.5%
0,303706,1746,3,1,7143.121094,0.0515464,0.3436426,0,0,0,0.2863688,0,0,0.0859107,0,0.0744559,0.1580756,3,0,0,0,1,1000,1000,112,40,40,7041,5.773672,5.773672,1000,0,0,1,7. Gauteng,76. City Of Tshwane Metropolitan Municipality,,,600,,,,,,,,,,,,,,,130,,,90,,,56,,,,,,,,,,,,500,,,,,,,150,,,,70,150,,,,,,,,,1280,,4. Urban Informal,,0,0,1,0,1,0,1,1000,1000,,7143.121,7143.121,90,0,0,0,500,0,0,150,0,276,1,1,0,0,0,0,1,7143,DW Household,,1,1,0,1.746,0.088,0.052,0.054,0.057,0.037,0.046,0.095,0.065,-0.005,0.027,0.087,0.068,0.0302406,0,0.0154639,0.0029381,0,0,0,0.0048396,0,0,0.0074742,0.0107491,0.0717056,0.076,0.0042944,>=0% & <0.5%
